3	383498	12.03093
3	959429	12.030675
3	1015724	12.030675
3	19913	12.030675
3	8681	12.030675
3	678512	12.030675
3	293660	12.030675
3	62177	12.030675
3	13194	12.030675
3	1196263	12.030675
4	857	14.149927
4	138832	14.149927
4	137578	14.149927
4	674	14.149927
4	99861	14.149927
4	1091267	13.875144
4	297	12.756565
4	1373893	12.5778265
4	24428	11.758776
4	166426	11.616229
5	755679	10.623362
5	5492	10.623362
5	949	10.623362
5	214756	10.623362
5	425	10.623362
5	653	10.623362
5	400155	10.623362
5	62211	10.623362
5	4248	10.623362
5	10140	10.623362
6	141	14.18066
6	1160018	13.7055855
6	9902	13.7055855
6	1147416	13.7055855
6	1359867	13.7055855
6	330457	13.7055855
6	361743	13.7055855
6	299054	13.7055855
6	1138194	13.7055855
6	9552	13.7055855
7	10229	10.66637
7	10066	10.66637
7	4247	10.66637
7	1019420	10.66637
7	1011082	10.66637
7	8839	10.66637
7	68726	10.66637
7	9880	10.66637
7	1100099	10.66637
7	173705	10.66637
8	437342	16.16553
8	567811	16.16553
8	1122504	16.16553
8	420634	16.16553
8	142	16.16553
8	840326	16.16553
8	766507	16.16553
8	150540	16.16553
8	1104844	16.16553
8	979250	16.16553
9	578	15.728533
9	533535	15.346426
9	317442	15.346426
9	588648	15.346426
9	242	15.346426
9	520763	15.346426
9	1100782	15.346426
9	1029330	15.346426
9	512195	15.346426
9	438148	15.346426
10	360773	44.526176
10	967847	44.526176
10	493922	44.526176
10	10781	44.526176
10	1118031	44.526176
10	135397	44.526176
10	1087388	44.526176
10	1041613	39.14737
10	436270	36.280174
10	351523	35.338093
11	857	11.89661
11	674	11.89661
11	138832	11.89661
11	137578	11.89661
11	99861	11.89661
11	1091267	11.665585
11	1047373	11.620446
11	912649	11.55881
11	32629	11.55881
11	127585	11.55881
12	473924	13.817312
12	948	13.817312
12	975022	13.817312
12	985939	13.817312
12	10439	13.817312
12	7214	13.817312
12	10555	13.817312
12	1311031	13.817312
12	77174	13.817312
12	49051	13.817312
13	1287717	13.94952
13	126963	13.401536
13	10066	13.282675
13	280	13.282675
13	173705	13.282675
13	9880	13.282675
13	4247	13.282675
13	1100099	13.282675
13	1156212	13.282675
13	68726	13.282675
14	14160	12.589851
14	467244	11.316502
14	1264429	9.473634
14	4232	9.473634
14	7131	9.473634
14	460458	9.473634
14	1073125	9.473634
14	102651	9.473634
14	1129598	9.473634
14	966576	9.473634
15	1003596	13.584874
15	976573	13.146571
15	32629	13.146571
15	127585	13.146571
15	78	13.146571
15	2668	13.146571
15	912649	13.146571
15	30497	13.146571
15	38757	12.891274
15	466272	9.564028
16	18239	14.505505
16	141	14.3939
16	1160018	13.810681
16	50270	13.810681
16	9902	13.810681
16	1138194	13.810681
16	929563	13.810681
16	1147416	13.810681
16	361743	13.810681
16	299054	13.810681
17	889737	16.65155
17	693134	16.65155
17	809	16.65155
17	1308821	16.65155
17	791373	16.65155
17	863	16.65155
17	974262	16.65155
17	411	16.65155
17	49026	16.65155
17	12	16.65155
18	310131	11.917538
18	630586	11.917538
18	974576	11.917538
18	11324	11.917538
18	519182	11.917538
18	1010161	11.917538
18	497	11.917538
18	561	11.917538
18	247136	11.917538
18	937287	11.917538
19	216015	10.880776
19	920	10.880776
19	23398	10.880776
19	173129	10.880776
19	1094974	10.880776
19	680	10.880776
19	976734	10.880776
19	10195	10.880776
19	459151	10.880776
19	324786	10.880776
20	1281826	12.268178
20	1138194	11.7882395
20	9552	11.7882395
20	299054	11.7882395
20	361743	11.7882395
20	330457	11.7882395
20	9902	11.7882395
20	929563	11.7882395
20	1160018	11.7882395
20	50270	11.7882395
21	857	10.697777
21	674	10.697777
21	99861	10.697777
21	138832	10.697777
21	137578	10.697777
21	1091267	10.490032
21	1076364	9.765689
21	1373893	9.504189
21	10020	9.427574
21	335983	9.090549
22	150689	15.38825
22	209112	15.38825
22	721173	15.38825
22	1184773	15.38825
22	13207	15.38825
22	346698	15.38825
22	339403	15.38825
22	1005076	15.38825
22	8363	14.793081
22	420809	14.230532
23	1059264	19.578665
23	278	18.77688
23	37135	18.005121
23	1331344	18.005121
23	46848	18.005121
23	259872	18.005121
23	159824	18.005121
23	539	18.005121
23	940721	18.005121
23	1105407	18.005121
24	718930	16.484367
24	141	14.174613
24	330457	13.941784
24	1160018	13.941784
24	9902	13.941784
24	929563	13.941784
24	50270	13.941784
24	1138194	13.941784
24	1147416	13.941784
24	361743	13.941784
25	429617	13.270194
25	377	12.697474
25	1284004	12.636234
25	77174	12.079381
25	7214	12.079381
25	1051891	12.079381
25	10555	12.079381
25	1311031	12.079381
25	1214509	12.079381
25	473924	12.079381
26	629542	51.73897
26	1311550	51.73897
26	1218193	51.73897
26	112160	51.73897
26	316727	51.73897
26	102382	51.73897
26	49046	49.332226
26	1241320	46.95982
26	704239	35.852505
26	496243	35.687943
